Restaurant Name,Category,Dish,Price
KFC Gdańsk ECE,PIZZA TWISTERS,Zestaw Pizza Twister Diavola,"32,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Big Box Pizza Twister Diavola,"38,99 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Krówka 180ml,"10,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Krówka 300ml,"13,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Peanut Butter 180ml,"10,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Peanut Butter 300ml,"13,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Truskawka 180ml,"10,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Truskawka 300ml,"13,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Czekolada 180ml,"10,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Czekolada 300ml,"13,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Wanilia 180ml,"10,49 zł"
KFC Gdańsk ECE,SHAKES DELUXE,Shake Wanilia 300ml,"13,49 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Classic,"51,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Podwójny Classic,"79,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek 15 Strips,"61,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek 30 Strips,"89,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek 15 Hot Wings,"44,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek 30 Hot Wings,"79,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek 50 Hot Wings,"99,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Best of KFC dla 2 osób,"45,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Best of KFC dla 4 osób,"76,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Kentucky,"54,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Kentucky XL,"81,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Strips&Bites dla 2 osób,"48,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Strips&Bites dla 4 osób,"74,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek 11 Hot Wings / 11 Strips,"63,99 zł"
KFC Gdańsk ECE,KUBEŁKI,Kubełek Gigant,"89,99 zł"
KFC Gdańsk ECE,BIG BOXY,Kubełek Strips&Bites dla 2 osób,"48,99 zł"
KFC Gdańsk ECE,BIG BOXY,Kubełek Classic,"51,99 zł"
KFC Gdańsk ECE,BIG BOXY,Grander Big Box,"44,99 zł"
KFC Gdańsk ECE,BIG BOXY,Podwójny Grander Big Box,"49,99 zł"
KFC Gdańsk ECE,BIG BOXY,Kentucky Gold Grander Big Box,"45,99 zł"
KFC Gdańsk ECE,BIG BOXY,Longer Big Box,"33,99 zł"
KFC Gdańsk ECE,BIG BOXY,Zinger Burger Big Box,"39,99 zł"
KFC Gdańsk ECE,BIG BOXY,Zinger Burger Podwójny Big Box,"45,99 zł"
KFC Gdańsk ECE,BIG BOXY,Twister Big Box,"39,99 zł"
KFC Gdańsk ECE,BIG BOXY,Mega Pocket Big Box,"43,99 zł"
KFC Gdańsk ECE,BIG BOXY,Qurrito Big Box,"40,99 zł"
KFC Gdańsk ECE,BIG BOXY,Qurrito Grande Big Box,"43,99 zł"
KFC Gdańsk ECE,BIG BOXY,Classic Big Box,"38,99 zł"
KFC Gdańsk ECE,BIG BOXY,Strips Deluxe Big Box,"40,99 zł"
KFC Gdańsk ECE,WRAPY,Twister,"22,99 zł"
KFC Gdańsk ECE,WRAPY,Twister Menu,"32,99 zł"
KFC Gdańsk ECE,WRAPY,Twister Big Box,"39,99 zł"
KFC Gdańsk ECE,WRAPY,iTwist,"9,99 zł"
KFC Gdańsk ECE,WRAPY,Mega Pocket,"29,99 zł"
KFC Gdańsk ECE,WRAPY,Mega Pocket Menu,"38,99 zł"
KFC Gdańsk ECE,WRAPY,Mega Pocket Big Box,"43,99 zł"
KFC Gdańsk ECE,WRAPY,Qurrito,"23,99 zł"
KFC Gdańsk ECE,WRAPY,Qurrito Menu,"33,99 zł"
KFC Gdańsk ECE,WRAPY,Qurrito Big Box,"40,99 zł"
KFC Gdańsk ECE,WRAPY,Qurrito Grande,"28,99 zł"
KFC Gdańsk ECE,WRAPY,Qurrito Grande Menu,"38,99 zł"
KFC Gdańsk ECE,WRAPY,Qurrito Grande Big Box,"43,99 zł"
KFC Gdańsk ECE,BURGERY,Grander,"28,99 zł"
KFC Gdańsk ECE,BURGERY,Grander Menu,"38,99 zł"
KFC Gdańsk ECE,BURGERY,Grander Big Box,"44,99 zł"
KFC Gdańsk ECE,BURGERY,Podwójny Grander,"33,99 zł"
KFC Gdańsk ECE,BURGERY,Podwójny Grander Menu,"43,99 zł"
KFC Gdańsk ECE,BURGERY,Podwójny Grander Big Box,"49,99 zł"
KFC Gdańsk ECE,BURGERY,Kentucky Gold Grander,"29,99 zł"
KFC Gdańsk ECE,BURGERY,Kentucky Gold Grander Menu,"38,99 zł"
KFC Gdańsk ECE,BURGERY,Kentucky Gold Grander Big Box,"45,99 zł"
KFC Gdańsk ECE,BURGERY,Zinger Burger,"22,99 zł"
KFC Gdańsk ECE,BURGERY,Zinger Burger Menu,"32,99 zł"
KFC Gdańsk ECE,BURGERY,Zinger Burger Big Box,"39,99 zł"
KFC Gdańsk ECE,BURGERY,Zinger Burger Podwójny,"29,99 zł"
KFC Gdańsk ECE,BURGERY,Zinger Burger Podwójny Menu,"39,99 zł"
KFC Gdańsk ECE,BURGERY,Zinger Burger Podwójny Big Box,"45,99 zł"
KFC Gdańsk ECE,BURGERY,Longer,"9,99 zł"
KFC Gdańsk ECE,BURGERY,Longer Menu,"29,99 zł"
KFC Gdańsk ECE,BURGERY,Longer Big Box,"33,99 zł"
KFC Gdańsk ECE,BURGERY,Cheeseburger,"9,99 zł"
KFC Gdańsk ECE,BURGERY,Cheeseburger Menu,"29,99 zł"
KFC Gdańsk ECE,ZESTAWY,Qurrito Grande Big Box,"43,99 zł"
KFC Gdańsk ECE,ZESTAWY,Qurrito Big Box,"40,99 zł"
KFC Gdańsk ECE,ZESTAWY,Zinger Burger Podwójny Big Box,"45,99 zł"
KFC Gdańsk ECE,ZESTAWY,Zinger Burger Big Box,"39,99 zł"
KFC Gdańsk ECE,ZESTAWY,Podwójny Grander Big Box,"49,99 zł"
KFC Gdańsk ECE,ZESTAWY,Classic Big Box,"38,99 zł"
KFC Gdańsk ECE,ZESTAWY,Strips Deluxe Big Box,"40,99 zł"
KFC Gdańsk ECE,ZESTAWY,Mega Pocket Big Box,"43,99 zł"
KFC Gdańsk ECE,ZESTAWY,Twister Big Box,"39,99 zł"
KFC Gdańsk ECE,ZESTAWY,Kubełek Strips&Bites dla 2 osób,"48,99 zł"
KFC Gdańsk ECE,ZESTAWY,Kubełek 15 Hot Wings,"44,99 zł"
KFC Gdańsk ECE,ZESTAWY,Longer Big Box,"33,99 zł"
KFC Gdańsk ECE,ZESTAWY,Grander Big Box,"44,99 zł"
KFC Gdańsk ECE,ZESTAWY,Kentucky Gold Grander Big Box,"45,99 zł"
KFC Gdańsk ECE,ZESTAWY,Grander Menu,"38,99 zł"
KFC Gdańsk ECE,ZESTAWY,Podwójny Grander Menu,"43,99 zł"
KFC Gdańsk ECE,ZESTAWY,Kentucky Gold Grander Menu,"38,99 zł"
KFC Gdańsk ECE,ZESTAWY,Cheeseburger Menu,"29,99 zł"
KFC Gdańsk ECE,ZESTAWY,Longer Menu,"29,99 zł"
KFC Gdańsk ECE,ZESTAWY,Zinger Burger Menu,"32,99 zł"
KFC Gdańsk ECE,ZESTAWY,Zinger Burger Podwójny Menu,"39,99 zł"
KFC Gdańsk ECE,ZESTAWY,Burger Halloumi Menu,"38,99 zł"
KFC Gdańsk ECE,ZESTAWY,Twister Menu,"32,99 zł"
KFC Gdańsk ECE,ZESTAWY,Mega Pocket Menu,"38,99 zł"
KFC Gdańsk ECE,ZESTAWY,Qurrito Menu,"33,99 zł"
KFC Gdańsk ECE,ZESTAWY,Qurrito Grande Menu,"38,99 zł"
KFC Gdańsk ECE,ZESTAWY,Twister Halloumi Menu,"36,99 zł"
KFC Gdańsk ECE,ZESTAWY,Strips Menu,"23,99 zł"
KFC Gdańsk ECE,ZESTAWY,Hot Wings Menu,"30,99 zł"
KFC Gdańsk ECE,ZESTAWY,Classic Menu,"33,99 zł"
KFC Gdańsk ECE,ZESTAWY,Grande Chicken Bites Menu,"40,30 zł"
KFC Gdańsk ECE,ZESTAWY,Zestaw Ryż i Bites Sweet Chilli Grande,"31,21 zł"
KFC Gdańsk ECE,ZESTAWY,Zestaw Ryż i Bites Orientalny Teriyaki Grande,"31,21 zł"
KFC Gdańsk ECE,DODATKI,Kubełek Frytek,"12,99 zł"
KFC Gdańsk ECE,DODATKI,Duże Frytki,"9,99 zł"
KFC Gdańsk ECE,DODATKI,Frytki,"8,99 zł"
KFC Gdańsk ECE,DODATKI,Dipper,"6,49 zł"
KFC Gdańsk ECE,DODATKI,Sos Kentucky Gold,"2,49 zł"
KFC Gdańsk ECE,DODATKI,Sos Czosnkowy,"2,49 zł"
KFC Gdańsk ECE,DODATKI,Sos Majonezowy,"2,49 zł"
KFC Gdańsk ECE,DODATKI,Sos BBQ,"2,49 zł"
KFC Gdańsk ECE,DODATKI,Sos Orientalny,"2,49 zł"
KFC Gdańsk ECE,DODATKI,2x Kukurydza,"7,99 zł"
KFC Gdańsk ECE,DODATKI,Coleslaw,"7,49 zł"
KFC Gdańsk ECE,DODATKI,Ketchup,"1,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Grande Chicken Bites Menu,"40,30 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Kubełek 15 Hot Wings,"44,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Hot Wings Menu,"30,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Classic Big Box,"38,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Strips Deluxe Big Box,"40,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,1 kawałek kurczaka Kentucky,"9,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,3 kawałki kurczaka Kentucky,"25,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,5 kawałków kurczaka Kentucky,"33,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,3 Hot Wings,"11,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,5 Hot Wings,"18,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,8 Hot Wings,"24,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,3 Hot&Spicy Strips,"16,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,8 Hot&Spicy Strips,"34,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Bites Standard 180g,"21,99 zł"
KFC Gdańsk ECE,KAWAŁKI KURCZAKA,Bites Grande 300g,"31,99 zł"
KFC Gdańsk ECE,LODY,Ben & Jerry's Cookie Dough 100 ml,"14,99 zł"
KFC Gdańsk ECE,LODY,Ben & Jerry's Brownie 100 ml,"14,99 zł"
KFC Gdańsk ECE,LODY,Ben & Jerry's Chocolate Fudge Brownie 465 ml,"34,99 zł"
KFC Gdańsk ECE,LODY,Ben & Jerry's Netflix & Chill'd™ 465 ml,"34,99 zł"
KFC Gdańsk ECE,LODY,Ben & Jerry's Cookie Dough 465 ml,"34,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Puszka Pepsi Zero Cukru 0,33l","5,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Pepsi Zero Cukru 0,85l","9,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Puszka Pepsi 0,33l","5,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Pepsi 0,85l","9,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Puszka Mirinda 0,33l","5,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Mirinda 0,85l","9,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Puszka 7UP 0,33l","5,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"7UP 0,85l","9,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Lipton Ice Tea Brzoskwiniowa 0,5l","7,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Lipton Ice Tea Cytrynowa 0,5l","7,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Woda Niegazowana 0,5l","6,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Woda Gazowana 0,5l","6,99 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"6x Onion Rings + Lech Free 0,0%","12,95 zł"
KFC Gdańsk ECE,ZIMNE NAPOJE,"Lech Free 0,0%","6,99 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi ruskie,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi ruskie wegańskie,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi ukraińskie,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi z mięsem,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi z kapustą i pieczarkami,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi z pieczarkami i żółtym serem,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,"Pierogi z kaszą gryczaną, pieczarkami i cebulą","18,00 zł"
Pierożkarnia,Pierogi wytrawne,Pierogi ze szpinakiem i serem feta,"18,00 zł"
Pierożkarnia,Pierogi wytrawne,"Pierogi z brokułem, serem żółtym i kurczakiem. Zdjęcie poglądowe","18,00 zł"
Pierożkarnia,Pierogi pielmieni,Pielmieni,"14,00 zł"
Pierożkarnia,Pierogi słodkie,Pierogi z twarożkiem na słodko,"21,00 zł"
Pierożkarnia,Pierogi słodkie,Pierogi z wiśniami,"21,00 zł"
Pierożkarnia,Pierogi słodkie,Pierogi z bananem i Nutellą,"21,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na cienkim cieście ,Kebab na cienkim cieście,"20,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na cienkim cieście ,Kebab samo mięso,"22,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na cienkim cieście ,Falafel,"20,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na cienkim cieście ,Rollo amerykańskie,"22,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na cienkim cieście ,Mim special,"25,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na cienkim cieście ,MEGA Mim special,"44,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na talerzu,Standardowy talerz,"31,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na talerzu,Samo mięso na talerzu,"36,00 zł"
Mim Kebab & Grill Gdańsk,Kebab na talerzu,Falafel na talerzu,"28,00 zł"
Mim Kebab & Grill Gdańsk,Zestawy,Nuggetsy z kurczaka,"24,00 zł"
Mim Kebab & Grill Gdańsk,Zestawy,Mim lunch box,"25,00 zł"
Mim Kebab & Grill Gdańsk,Zestawy,Lunch box,"30,00 zł"
Mim Kebab & Grill Gdańsk,Sałatki,Sałatka z mięsem,"22,00 zł"
Mim Kebab & Grill Gdańsk,Przekąski,Frytki małe,"8,00 zł"
Mim Kebab & Grill Gdańsk,Przekąski,Frytki XXL,"13,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Coca-cola,"9,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Fanta,"9,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Sprite,"9,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Sok Cappy multiwitamina,"7,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Sok Cappy jabłko,"7,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Woda,"5,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Nestea,"9,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Coca cola,"8,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Nestea,"9,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Pepsi,"8,00 zł"
Mim Kebab & Grill Gdańsk,Napoje,Sok Cappy pomarańczowy,"6,00 zł"
Koikoi&Ramen&Yakitori,Przystawki,Mix pierożków gyoza,Brak danych
Koikoi&Ramen&Yakitori,Przystawki,Pierożki gyoza 🌿,Brak danych
Koikoi&Ramen&Yakitori,Yaki - udon,Yaki - udon,Brak danych
Koikoi&Ramen&Yakitori,Rameny,Original Tonkotsu,Brak danych
Koikoi&Ramen&Yakitori,Rameny,Miso Tonkotsu,Brak danych
Koikoi&Ramen&Yakitori,Rameny,Shoyu Tonkotsu,Brak danych
Koikoi&Ramen&Yakitori,Rameny,Tan tan 🌶 Tonkotsu,Brak danych
Koikoi&Ramen&Yakitori,Rameny,Tankotsu z czarnym sosem czosnkowym,Brak danych
Koikoi&Ramen&Yakitori,Rameny,Vege ramen 🌿,Brak danych
Koikoi&Ramen&Yakitori,Sałatki,"Sałatka ""Koi koi"" 🌶",Brak danych
Koikoi&Ramen&Yakitori,Sałatki,"Sałatka japońska ""Wakama""",Brak danych
Koikoi&Ramen&Yakitori,Napoje zimne,Sok jabłkowy,Brak danych
Koikoi&Ramen&Yakitori,Napoje zimne,Sok pomarańczowy,Brak danych
Koikoi&Ramen&Yakitori,Napoje zimne,7 Up,Brak danych
Koikoi&Ramen&Yakitori,Napoje zimne,Mirinda,Brak danych
Koikoi&Ramen&Yakitori,Napoje zimne,Pepsi,Brak danych
Koikoi&Ramen&Yakitori,Napoje zimne,Pepsi max,Brak danych
Pierogarnia Mandu Śródmieście,Pierogi miesiąca,"Ze szparagami, porem i mascarpone","41,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,"Tradycyjne z ziemniakami, pikantną kiełbasą chorizo, mascarpone i pastą truflową","40,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,Tradycyjne z własnoręcznie mielonym mięsem wieprzowo-wołowym,"39,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,"Tradycyjne z białym twarogiem, ziemniakami i cebulą","37,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,Tradycyjne z kapustą duszoną z grzybami leśnymi,"37,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,"Tradycyjne z własnoręcznie przygotowywaną pastą z łososia, suszonych pomidorów","42,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,Tradycyjne z kaszanką przyrządzaną na ostro,"38,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi tradycyjne gotowane,Tradycyjne z własnoręcznie mielonym mięsem z dzika,"42,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi Mistrzów,"Pierogi Julii Cymbaluk ""Rak Nieborak""","41,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z różnych stron świata,Pierogi Mandu,"40,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi z różnych stron świata,Pierogi chinkali,"40,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi z różnych stron świata,Pierogi Jiaozi,"39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z różnych stron świata,Pierogi smażone z kurczakiem,"37,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi słodkie,Z ciasteczkami Oreo,"38,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi słodkie,Z malinami i białą czekoladą,"38,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,"Z pieca z siekanym szpinakiem, suszonymi pomidorami i rozdrobnionym serem feta","39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,Z pieca z gruszką i serem pleśniowym podawane z sosem żurawinowym,"39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,"Z pieca z pastą z łososia, suszonych pomidorów i serka śmietankowego","42,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,Z pieca z kurczakiem przyrządzanym na ostro,"39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,Z pieca z kurczakiem w sosie BBQ,"39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,"Z pieca z kurczakiem, serem wędzonym, gouda i cheddar z dodatkiem ziół","39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,Z pieca ze smażoną wołowiną w sosie tysiąca wysp,"39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi z pieca na puszystym cieście drożdżowym,Pierogi pieczone z wołowiną w sosie Kentucky,"39,00 zł"
Pierogarnia Mandu Śródmieście,Pierogi wegańskie 🌿,Z marchewką i masłem orzechowym,"37,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi na cieście gryczano-ziemniaczanym,Z własnoręcznie mielonym mięsem wieprzowo-wołowym (ciasto gryczano-ziemniaczane),"42,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi na cieście gryczano-ziemniaczanym,Z białym twarogiem i ziemniakami (ciasto gryczano-ziemniaczane),"40,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi na cieście gryczano-ziemniaczanym,Z białkiem sojowym (ciasto gryczano-ziemniaczane),"40,50 zł"
Pierogarnia Mandu Śródmieście,Pierogi na cieście gryczano-ziemniaczanym,Z marchewką i masłem orzechowym (ciasto gryczano-ziemniaczane)🌿,"40,50 zł"
Pierogarnia Mandu Śródmieście,Zupy,Krem z białych warzyw i mleka kokosowego 🌿,"12,50 zł"
Pierogarnia Mandu Śródmieście,Zupy,Pomidorowa,"12,50 zł"
Pierogarnia Mandu Śródmieście,Zupy,Chłodnik podawany z jajkiem,"12,50 zł"
Pierogarnia Mandu Śródmieście,Surówki,Z marchewką i jabłkiem,"7,50 zł"
Pierogarnia Mandu Śródmieście,Surówki,Kimchi,"11,50 zł"
Pierogarnia Mandu Śródmieście,Surówki,Z kiszonej kapusty z cebulą i jabłkiem,"7,50 zł"
Pierogarnia Mandu Śródmieście,Desery,Szarlotka,"22,50 zł"
Pierogarnia Mandu Śródmieście,Desery,Krem śmietankowy z Nutellą z dodatkiem Kinder Bueno,"15,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Zasmażana cebula,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos chilli z bazylią,"4,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos limonkowy,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos musztardowo-miodowy,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos czosnkowy,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Kwaśna śmietana,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos ponzu 🌿,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Wegański majonez,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos koperkowy,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos ranczerski,"4,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos grzybowy,"4,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos żurawinowy 🌿,"4,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos śmietankowy do pierogów słodkich,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos z sera dor blue,"4,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos paprykowo-oliwkowy,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Sos tysiąca wysp,"3,00 zł"
Pierogarnia Mandu Śródmieście,Sosy,Biała cebula zasmażana na boczku,"4,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza sezonowa,Drwala,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Margherita,"35,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Ludowa,"39,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Syrenka,"45,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Przyjaźń,"39,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Popularna,"43,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Izaura,"43,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Relax,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Obywatelska,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Bosto,"45,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Pick Up,"45,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,Borewicz,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Ludowa,PGR,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Klubowa,"44,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Farelka,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Jedność,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Trabant,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Prodiż,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Traktorzystka,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Roślinna,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Robotnicza,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Wiejska,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Fajrant,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Kierowniczka,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Robotnicza,Poborowa,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Stopiątka,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Monte Carlo,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Teleranek,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Frania,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Bolońska,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Sport,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Cenzura,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Zjednoczenie,"47,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Przodownik,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Kapitalistyczna,Egzotyczna wyprawa,"46,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Luksusowa,Dygnitarz,"48,00 zł"
Pizzeria Stopiątka Wrzeszcz,Pizza Luksusowa,Wczasowa,"48,00 zł"
